"INSTNM","unitid","cipcode","majornum","year","americanIndianTotal","asianTotal","blackTotal","hispanicTotal","whiteTotal","unknownTotal","nonresTotal","total","LONGITUD","LATITUDE","cip2Code","majorField"
"Harvard University",166027,27.0101,1,2005,0,1,0,0,3,2,2,8,"-71.118177","42.374429","27","stem"
"Harvard University",166027,27.0301,1,2005,0,0,0,0,1,0,2,3,"-71.118177","42.374429","27","stem"
"Harvard University",166027,27.0501,1,2005,0,0,0,0,0,0,3,3,"-71.118177","42.374429","27","stem"
"Harvard University",166027,38.0101,1,2005,0,0,0,0,0,1,1,2,"-71.118177","42.374429","38","humanities"
"Harvard University",166027,38.0201,1,2005,0,0,2,0,6,0,0,8,"-71.118177","42.374429","38","humanities"
"Harvard University",166027,39.9999,1,2005,0,0,1,0,6,0,3,10,"-71.118177","42.374429","39","humanities"
"Harvard University",166027,40.0201,1,2005,0,0,0,0,0,0,1,1,"-71.118177","42.374429","40","stem"
"Harvard University",166027,40.0501,1,2005,0,0,1,0,14,2,8,25,"-71.118177","42.374429","40","stem"
"Harvard University",166027,40.0601,1,2005,0,0,0,0,2,3,4,9,"-71.118177","42.374429","40","stem"
"Harvard University",166027,40.0603,1,2005,0,0,0,0,0,0,2,2,"-71.118177","42.374429","40","stem"
"Harvard University",166027,40.0801,1,2005,0,1,0,0,8,6,8,23,"-71.118177","42.374429","40","stem"
"Harvard University",166027,42.0101,1,2005,0,0,0,2,4,1,1,8,"-71.118177","42.374429","42","social sciences"
"Harvard University",166027,42.1601,1,2005,0,0,0,0,1,2,1,4,"-71.118177","42.374429","42","social sciences"
"Harvard University",166027,44.0501,1,2005,0,0,0,0,0,0,1,1,"-71.118177","42.374429","44","humanities"
"Harvard University",166027,45.0201,1,2005,0,1,0,0,3,2,3,9,"-71.118177","42.374429","45","social sciences"
"Harvard University",166027,45.0601,1,2005,0,1,0,0,3,13,10,27,"-71.118177","42.374429","45","social sciences"
"Harvard University",166027,45.1001,1,2005,0,1,0,3,6,7,5,22,"-71.118177","42.374429","45","social sciences"
"Harvard University",166027,45.1101,1,2005,0,0,0,1,1,0,0,2,"-71.118177","42.374429","45","social sciences"
"Harvard University",166027,50.0701,1,2005,0,0,0,0,4,0,2,6,"-71.118177","42.374429","50","humanities"
"Harvard University",166027,50.0901,1,2005,0,1,0,0,2,1,1,5,"-71.118177","42.374429","50","humanities"
"Harvard University",166027,51.0599,1,2005,0,4,0,0,2,0,5,11,"-71.118177","42.374429","51","humanities"
"Harvard University",166027,51.2201,1,2005,0,0,0,0,0,0,2,2,"-71.118177","42.374429","51","humanities"
"Harvard University",166027,51.2299,1,2005,0,9,1,2,24,17,22,75,"-71.118177","42.374429","51","humanities"
"Harvard University",166027,52.0101,1,2005,0,0,0,0,1,1,4,6,"-71.118177","42.374429","52","social sciences"
"Harvard University",166027,52.0601,1,2005,0,0,0,1,1,0,2,4,"-71.118177","42.374429","52","social sciences"
"Harvard University",166027,52.1003,1,2005,0,0,0,1,1,2,0,4,"-71.118177","42.374429","52","social sciences"
"Harvard University",166027,54.0101,1,2005,0,0,0,1,7,1,2,11,"-71.118177","42.374429","54","humanities"
"Harvard University",166027,54.0102,1,2005,0,1,0,0,2,0,0,3,"-71.118177","42.374429","54","humanities"
"Harvard University",166027,54.0104,1,2005,0,0,1,0,1,1,1,4,"-71.118177","42.374429","54","humanities"
"Harvard University",166027,54.0106,1,2005,0,0,0,0,1,1,0,2,"-71.118177","42.374429","54","humanities"
"Massachusetts Institute of Technology",166683,4.0201,1,2005,0,1,0,0,4,2,5,12,"-71.092115","42.360095","4","stem"
"Massachusetts Institute of Technology",166683,4.0301,1,2005,0,1,1,0,7,3,3,15,"-71.092115","42.360095","4","stem"
"Massachusetts Institute of Technology",166683,9.0702,1,2005,0,1,0,0,9,1,5,16,"-71.092115","42.360095","9","social sciences"
"Massachusetts Institute of Technology",166683,11.0701,1,2005,0,2,0,0,18,4,14,38,"-71.092115","42.360095","11","stem"
"Massachusetts Institute of Technology",166683,14.0201,1,2005,0,1,0,0,5,1,10,17,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.0501,1,2005,0,1,0,0,8,0,3,12,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.0601,1,2005,0,0,0,0,0,0,0,0,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.0701,1,2005,0,1,2,1,23,2,14,43,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.0801,1,2005,0,1,0,0,1,2,10,14,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.0804,1,2005,0,0,0,0,0,0,2,2,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.1001,1,2005,0,4,0,0,18,3,14,39,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.1401,1,2005,0,0,0,0,4,2,5,11,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.1801,1,2005,0,0,0,1,8,1,8,18,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.1901,1,2005,0,1,0,0,23,1,17,42,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.2301,1,2005,0,1,0,0,2,1,11,15,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.2401,1,2005,0,0,0,0,4,1,5,10,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.2701,1,2005,0,0,0,0,1,1,1,3,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.3701,1,2005,0,0,0,0,2,0,3,5,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,14.9999,1,2005,0,1,0,0,4,0,4,9,"-71.092115","42.360095","14","stem"
"Massachusetts Institute of Technology",166683,16.0102,1,2005,0,0,0,0,2,0,3,5,"-71.092115","42.360095","16","humanities"
"Massachusetts Institute of Technology",166683,26.0101,1,2005,1,4,0,0,26,2,2,35,"-71.092115","42.360095","26","stem"
"Massachusetts Institute of Technology",166683,27.0101,1,2005,0,0,0,0,7,0,23,30,"-71.092115","42.360095","27","stem"
"Massachusetts Institute of Technology",166683,30.1501,1,2005,0,0,0,0,2,2,1,5,"-71.092115","42.360095","30","humanities"
"Massachusetts Institute of Technology",166683,30.2401,1,2005,0,0,0,0,3,0,2,5,"-71.092115","42.360095","30","humanities"
"Massachusetts Institute of Technology",166683,30.2501,1,2005,0,0,0,0,2,1,2,5,"-71.092115","42.360095","30","humanities"
"Massachusetts Institute of Technology",166683,38.0101,1,2005,0,0,0,0,3,0,1,4,"-71.092115","42.360095","38","humanities"
"Massachusetts Institute of Technology",166683,40.0203,1,2005,0,0,0,0,0,0,0,0,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,40.0401,1,2005,0,0,0,0,0,1,1,2,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,40.0404,1,2005,0,0,0,0,4,0,0,4,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,40.0501,1,2005,0,4,2,2,25,3,12,48,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,40.0601,1,2005,0,0,0,0,3,0,1,4,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,40.0603,1,2005,0,0,0,0,0,1,2,3,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,40.0607,1,2005,0,1,0,0,1,0,0,2,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,40.0801,1,2005,0,1,0,0,15,5,15,36,"-71.092115","42.360095","40","stem"
"Massachusetts Institute of Technology",166683,45.0601,1,2005,0,3,0,0,11,1,11,26,"-71.092115","42.360095","45","social sciences"
"Massachusetts Institute of Technology",166683,45.1001,1,2005,0,0,0,0,10,3,2,15,"-71.092115","42.360095","45","social sciences"
"Massachusetts Institute of Technology",166683,51.9999,1,2005,0,4,0,0,14,1,2,21,"-71.092115","42.360095","51","humanities"
"Massachusetts Institute of Technology",166683,52.0101,1,2005,0,0,0,0,1,2,7,10,"-71.092115","42.360095","52","social sciences"
"Tufts University",168148,11.0101,1,2005,0,0,0,0,0,0,1,1,"-71.121689","42.406994","11","stem"
"Tufts University",168148,13.1399,1,2005,0,0,0,0,3,0,0,3,"-71.121689","42.406994","13","social sciences"
"Tufts University",168148,14.0501,1,2005,0,0,0,0,1,0,0,1,"-71.121689","42.406994","14","stem"
"Tufts University",168148,14.0701,1,2005,0,0,0,0,1,0,2,3,"-71.121689","42.406994","14","stem"
"Tufts University",168148,14.1001,1,2005,0,0,0,0,1,0,0,1,"-71.121689","42.406994","14","stem"
"Tufts University",168148,14.1901,1,2005,0,0,0,0,0,0,1,1,"-71.121689","42.406994","14","stem"
"Tufts University",168148,15.0401,1,2005,0,0,0,0,1,0,0,1,"-71.121689","42.406994","15","stem"
"Tufts University",168148,23.0101,1,2005,0,0,0,0,2,0,1,3,"-71.121689","42.406994","23","humanities"
"Tufts University",168148,26.0101,1,2005,0,0,0,0,1,0,0,1,"-71.121689","42.406994","26","stem"
"Tufts University",168148,26.0202,1,2005,0,0,0,0,3,0,1,4,"-71.121689","42.406994","26","stem"
"Tufts University",168148,26.0204,1,2005,0,0,0,1,3,0,0,4,"-71.121689","42.406994","26","stem"
"Tufts University",168148,26.0401,1,2005,0,1,0,0,2,0,1,4,"-71.121689","42.406994","26","stem"
"Tufts University",168148,26.0499,1,2005,0,1,0,0,2,0,1,4,"-71.121689","42.406994","26","stem"
"Tufts University",168148,26.0503,1,2005,0,0,0,0,2,0,4,6,"-71.121689","42.406994","26","stem"
"Tufts University",168148,26.0804,1,2005,0,1,0,0,4,0,3,8,"-71.121689","42.406994","26","stem"
"Tufts University",168148,27.0101,1,2005,0,0,0,0,0,0,2,2,"-71.121689","42.406994","27","stem"
"Tufts University",168148,30.1901,1,2005,0,0,0,0,4,2,3,9,"-71.121689","42.406994","30","humanities"
"Tufts University",168148,30.2401,1,2005,0,0,0,0,3,0,0,3,"-71.121689","42.406994","30","humanities"
"Tufts University",168148,30.9999,1,2005,0,0,0,0,0,1,2,3,"-71.121689","42.406994","30","humanities"
"Tufts University",168148,40.0501,1,2005,0,0,0,0,3,0,1,4,"-71.121689","42.406994","40","stem"
"Tufts University",168148,40.0801,1,2005,0,0,0,0,1,0,2,3,"-71.121689","42.406994","40","stem"
"Tufts University",168148,42.0101,1,2005,0,0,0,0,3,0,0,3,"-71.121689","42.406994","42","social sciences"
"Tufts University",168148,45.0901,1,2005,0,0,0,0,6,2,6,14,"-71.121689","42.406994","45","social sciences"
"Tufts University",168148,50.0501,1,2005,0,0,0,0,2,0,1,3,"-71.121689","42.406994","50","humanities"
"Tufts University",168148,51.2003,1,2005,0,1,0,0,1,0,0,2,"-71.121689","42.406994","51","humanities"
"Washington University in St Louis",179867,11.0701,1,2005,0,0,0,0,1,1,3,5,"-90.311639","38.648125","11","stem"
"Washington University in St Louis",179867,13.0101,1,2005,0,0,0,0,0,1,0,1,"-90.311639","38.648125","13","social sciences"
"Washington University in St Louis",179867,14.0501,1,2005,0,0,0,0,5,0,3,8,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,14.0701,1,2005,0,0,0,0,0,0,5,5,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,14.0803,1,2005,0,0,0,0,0,0,1,1,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,14.0901,1,2005,0,0,0,0,2,0,0,2,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,14.1001,1,2005,0,0,0,0,1,0,2,3,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,14.1401,1,2005,0,0,0,0,0,0,1,1,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,14.1901,1,2005,0,0,0,0,2,0,3,5,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,14.9999,1,2005,0,0,0,0,3,0,0,3,"-90.311639","38.648125","14","stem"
"Washington University in St Louis",179867,16.0104,1,2005,0,0,0,0,0,0,1,1,"-90.311639","38.648125","16","humanities"
"Washington University in St Louis",179867,16.0301,1,2005,0,0,0,0,1,0,0,1,"-90.311639","38.648125","16","humanities"
"Washington University in St Louis",179867,16.05,1,2005,0,0,0,0,2,0,0,2,"-90.311639","38.648125","16","humanities"
"Washington University in St Louis",179867,16.0901,1,2005,0,0,0,0,0,2,0,2,"-90.311639","38.648125","16","humanities"
"Washington University in St Louis",179867,16.0905,1,2005,0,0,0,0,0,0,2,2,"-90.311639","38.648125","16","humanities"
"Washington University in St Louis",179867,22.0201,1,2005,0,0,0,0,0,0,6,6,"-90.311639","38.648125","22","humanities"
"Washington University in St Louis",179867,23.0101,1,2005,0,0,0,0,3,0,0,3,"-90.311639","38.648125","23","humanities"
"Washington University in St Louis",179867,26.0202,1,2005,0,1,1,0,4,0,2,8,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.0206,1,2005,0,0,0,0,2,0,0,2,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.0301,1,2005,0,0,0,0,1,0,2,3,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.0404,1,2005,0,0,0,0,3,0,0,3,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.0406,1,2005,0,3,0,0,10,1,3,17,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.0507,1,2005,0,1,0,1,4,0,1,7,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.0599,1,2005,0,0,0,0,7,0,0,7,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.0802,1,2005,0,1,0,1,5,0,1,8,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,26.1399,1,2005,0,0,0,0,7,0,1,8,"-90.311639","38.648125","26","stem"
"Washington University in St Louis",179867,27.0101,1,2005,0,0,0,0,1,0,1,2,"-90.311639","38.648125","27","stem"
"Washington University in St Louis",179867,30.2401,1,2005,0,4,0,0,12,0,3,19,"-90.311639","38.648125","30","humanities"
"Washington University in St Louis",179867,30.9999,1,2005,0,0,0,0,0,0,1,1,"-90.311639","38.648125","30","humanities"
"Washington University in St Louis",179867,38.0101,1,2005,0,0,0,0,1,1,0,2,"-90.311639","38.648125","38","humanities"
"Washington University in St Louis",179867,40.0501,1,2005,0,0,1,0,3,1,4,9,"-90.311639","38.648125","40","stem"
"Washington University in St Louis",179867,40.0601,1,2005,0,0,0,0,2,1,1,4,"-90.311639","38.648125","40","stem"
"Washington University in St Louis",179867,40.0801,1,2005,0,1,0,0,4,0,4,9,"-90.311639","38.648125","40","stem"
"Washington University in St Louis",179867,42.0101,1,2005,0,0,2,0,5,0,1,8,"-90.311639","38.648125","42","social sciences"
"Washington University in St Louis",179867,44.0701,1,2005,1,0,1,0,5,0,3,10,"-90.311639","38.648125","44","humanities"
"Washington University in St Louis",179867,45.0201,1,2005,0,0,1,0,4,0,0,5,"-90.311639","38.648125","45","social sciences"
"Washington University in St Louis",179867,45.0601,1,2005,0,0,0,0,3,3,4,10,"-90.311639","38.648125","45","social sciences"
"Washington University in St Louis",179867,45.1001,1,2005,0,0,0,1,3,0,0,4,"-90.311639","38.648125","45","social sciences"
"Washington University in St Louis",179867,50.0901,1,2005,0,0,0,0,1,0,0,1,"-90.311639","38.648125","50","humanities"
"Washington University in St Louis",179867,51.0204,1,2005,0,0,0,0,2,0,0,2,"-90.311639","38.648125","51","humanities"
"Washington University in St Louis",179867,51.2306,1,2005,0,0,0,0,3,0,1,4,"-90.311639","38.648125","51","humanities"
"Washington University in St Louis",179867,51.2308,1,2005,0,6,3,2,52,0,1,64,"-90.311639","38.648125","51","humanities"
"Washington University in St Louis",179867,51.3601,1,2005,0,0,0,0,1,0,0,1,"-90.311639","38.648125","51","humanities"
"Washington University in St Louis",179867,52.0201,1,2005,0,0,0,0,0,0,2,2,"-90.311639","38.648125","52","social sciences"
"Washington University in St Louis",179867,54.0101,1,2005,0,0,0,0,4,0,0,4,"-90.311639","38.648125","54","humanities"
"Dartmouth College",182670,11.0701,1,2005,0,3,0,0,6,0,0,9,"-72.289951","43.704080","11","stem"
"Dartmouth College",182670,14.0101,1,2005,0,3,1,0,1,3,5,13,"-72.289951","43.704080","14","stem"
"Dartmouth College",182670,26.0101,1,2005,0,1,0,0,6,0,0,7,"-72.289951","43.704080","26","stem"
"Dartmouth College",182670,26.0202,1,2005,0,2,0,0,5,0,2,9,"-72.289951","43.704080","26","stem"
"Dartmouth College",182670,26.0599,1,2005,0,0,0,0,2,0,1,3,"-72.289951","43.704080","26","stem"
"Dartmouth College",182670,26.0804,1,2005,0,0,0,0,1,0,0,1,"-72.289951","43.704080","26","stem"
"Dartmouth College",182670,26.0901,1,2005,0,0,0,0,3,0,0,3,"-72.289951","43.704080","26","stem"
"Dartmouth College",182670,26.1001,1,2005,0,0,0,0,3,0,2,5,"-72.289951","43.704080","26","stem"
"Dartmouth College",182670,27.0101,1,2005,0,0,0,0,3,0,0,3,"-72.289951","43.704080","27","stem"
"Dartmouth College",182670,30.2401,1,2005,0,0,0,0,3,0,0,3,"-72.289951","43.704080","30","humanities"
"Dartmouth College",182670,40.0501,1,2005,0,1,0,0,1,0,1,3,"-72.289951","43.704080","40","stem"
"Dartmouth College",182670,40.0801,1,2005,0,0,0,0,3,0,2,5,"-72.289951","43.704080","40","stem"
"Dartmouth College",182670,42.0101,1,2005,0,0,0,0,5,0,0,5,"-72.289951","43.704080","42","social sciences"
"Dartmouth College",182670,51.9999,1,2005,0,0,0,0,1,0,0,1,"-72.289951","43.704080","51","humanities"
"Princeton University",186131,4.0201,1,2005,0,0,0,0,0,0,0,0,"-74.663603","40.348530","4","stem"
"Princeton University",186131,5.0104,1,2005,0,0,0,0,2,0,0,2,"-74.663603","40.348530","5","humanities"
"Princeton University",186131,5.0108,1,2005,0,1,0,0,2,0,4,7,"-74.663603","40.348530","5","humanities"
"Princeton University",186131,14.0701,1,2005,0,0,1,0,6,0,3,10,"-74.663603","40.348530","14","stem"
"Princeton University",186131,14.0801,1,2005,0,0,0,0,2,0,2,4,"-74.663603","40.348530","14","stem"
"Princeton University",186131,14.0901,1,2005,0,1,0,0,5,0,6,12,"-74.663603","40.348530","14","stem"
"Princeton University",186131,14.1001,1,2005,0,1,1,0,3,0,26,31,"-74.663603","40.348530","14","stem"
"Princeton University",186131,14.1901,1,2005,0,0,0,0,1,0,8,9,"-74.663603","40.348530","14","stem"
"Princeton University",186131,14.3701,1,2005,0,1,0,0,0,0,5,6,"-74.663603","40.348530","14","stem"
"Princeton University",186131,16.0104,1,2005,0,0,0,1,3,0,1,5,"-74.663603","40.348530","16","humanities"
"Princeton University",186131,16.04,1,2005,0,0,0,0,2,0,0,2,"-74.663603","40.348530","16","humanities"
"Princeton University",186131,16.0501,1,2005,0,0,0,0,2,0,4,6,"-74.663603","40.348530","16","humanities"
"Princeton University",186131,16.0901,1,2005,0,0,0,0,1,0,0,1,"-74.663603","40.348530","16","humanities"
"Princeton University",186131,16.0905,1,2005,0,0,0,0,1,0,2,3,"-74.663603","40.348530","16","humanities"
"Princeton University",186131,16.12,1,2005,0,1,0,0,1,0,0,2,"-74.663603","40.348530","16","humanities"
"Princeton University",186131,23.0101,1,2005,0,1,1,1,6,0,0,9,"-74.663603","40.348530","23","humanities"
"Princeton University",186131,26.0204,1,2005,0,3,0,0,7,0,2,12,"-74.663603","40.348530","26","stem"
"Princeton University",186131,26.1301,1,2005,0,1,0,0,3,0,1,5,"-74.663603","40.348530","26","stem"
"Princeton University",186131,27.0101,1,2005,0,1,0,0,2,0,5,8,"-74.663603","40.348530","27","stem"
"Princeton University",186131,27.0301,1,2005,0,0,0,0,0,0,2,2,"-74.663603","40.348530","27","stem"
"Princeton University",186131,38.0101,1,2005,0,0,0,0,3,0,3,6,"-74.663603","40.348530","38","humanities"
"Princeton University",186131,38.0201,1,2005,0,0,1,0,1,0,1,3,"-74.663603","40.348530","38","humanities"
"Princeton University",186131,40.0202,1,2005,0,0,0,0,4,0,2,6,"-74.663603","40.348530","40","stem"
"Princeton University",186131,40.0401,1,2005,0,0,0,0,0,0,2,2,"-74.663603","40.348530","40","stem"
"Princeton University",186131,40.0501,1,2005,0,0,0,0,11,0,14,25,"-74.663603","40.348530","40","stem"
"Princeton University",186131,40.0699,1,2005,0,0,0,0,0,0,1,1,"-74.663603","40.348530","40","stem"
"Princeton University",186131,40.0801,1,2005,0,0,0,0,4,0,12,16,"-74.663603","40.348530","40","stem"
"Princeton University",186131,42.0101,1,2005,0,0,0,0,5,0,0,5,"-74.663603","40.348530","42","social sciences"
"Princeton University",186131,44.0501,1,2005,0,0,0,0,3,0,4,7,"-74.663603","40.348530","44","humanities"
"Princeton University",186131,45.0201,1,2005,0,0,0,0,3,0,0,3,"-74.663603","40.348530","45","social sciences"
"Princeton University",186131,45.0501,1,2005,0,0,0,0,0,0,0,0,"-74.663603","40.348530","45","social sciences"
"Princeton University",186131,45.0601,1,2005,0,0,0,1,2,0,17,20,"-74.663603","40.348530","45","social sciences"
"Princeton University",186131,45.1001,1,2005,0,1,0,1,2,0,2,6,"-74.663603","40.348530","45","social sciences"
"Princeton University",186131,45.1101,1,2005,0,0,1,3,3,0,2,9,"-74.663603","40.348530","45","social sciences"
"Princeton University",186131,50.0703,1,2005,0,0,0,0,3,0,1,4,"-74.663603","40.348530","50","humanities"
"Princeton University",186131,50.0901,1,2005,0,0,0,0,5,0,4,9,"-74.663603","40.348530","50","humanities"
"Princeton University",186131,54.0101,1,2005,0,1,1,0,12,0,1,15,"-74.663603","40.348530","54","humanities"
"Columbia University in the City of New York",190150,4.0201,1,2005,0,0,0,0,1,0,0,1,"-73.961885","40.808286","4","stem"
"Columbia University in the City of New York",190150,4.0301,1,2005,0,0,0,0,2,0,0,2,"-73.961885","40.808286","4","stem"
"Columbia University in the City of New York",190150,9.0101,1,2005,0,0,0,0,0,0,1,1,"-73.961885","40.808286","9","social sciences"
"Columbia University in the City of New York",190150,11.0101,1,2005,0,0,0,0,1,1,8,10,"-73.961885","40.808286","11","stem"
"Columbia University in the City of New York",190150,13.0401,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,13.0901,1,2005,0,0,0,0,0,3,0,3,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,13.1005,1,2005,0,0,0,0,0,12,1,13,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,13.1006,1,2005,0,0,0,0,0,0,1,1,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,13.1008,1,2005,0,0,0,0,1,0,1,2,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,13.1311,1,2005,0,0,0,0,1,3,0,4,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,13.1316,1,2005,0,0,0,0,0,3,1,4,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,13.9999,1,2005,0,1,0,0,2,4,1,8,"-73.961885","40.808286","13","social sciences"
"Columbia University in the City of New York",190150,14.0501,1,2005,0,0,0,0,0,0,2,2,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,14.0701,1,2005,0,0,0,0,1,0,4,5,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,14.0801,1,2005,0,1,0,0,1,0,2,4,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,14.1001,1,2005,0,3,0,0,0,1,8,12,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,14.1201,1,2005,0,0,1,0,0,0,4,5,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,14.1901,1,2005,0,1,0,0,1,0,5,7,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,14.2001,1,2005,0,0,0,0,0,2,4,6,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,14.3501,1,2005,0,0,0,0,0,0,2,2,"-73.961885","40.808286","14","stem"
"Columbia University in the City of New York",190150,16.03,1,2005,0,1,0,0,5,0,3,9,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.04,1,2005,0,0,0,0,1,1,2,4,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.0501,1,2005,0,0,0,0,3,1,1,5,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.0901,1,2005,0,1,0,0,2,2,3,8,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.0902,1,2005,0,0,0,0,1,1,1,3,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.0905,1,2005,0,0,0,0,0,0,1,1,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.1199,1,2005,0,0,0,0,3,0,1,4,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.12,1,2005,0,0,0,0,0,0,1,1,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,16.9999,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","16","humanities"
"Columbia University in the City of New York",190150,22.0201,1,2005,0,0,0,0,2,0,2,4,"-73.961885","40.808286","22","humanities"
"Columbia University in the City of New York",190150,22.9999,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","22","humanities"
"Columbia University in the City of New York",190150,23.0101,1,2005,0,3,0,0,15,3,1,22,"-73.961885","40.808286","23","humanities"
"Columbia University in the City of New York",190150,25.0101,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","25","humanities"
"Columbia University in the City of New York",190150,26.0202,1,2005,0,1,0,2,1,2,1,7,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.0403,1,2005,0,0,0,0,2,0,0,2,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.0502,1,2005,0,0,0,0,4,0,0,4,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.0503,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.0804,1,2005,0,2,0,0,1,2,2,7,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.0901,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.091,1,2005,0,1,0,0,1,1,1,4,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.1001,1,2005,0,1,0,0,0,0,0,1,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.1004,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.1101,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.1102,1,2005,0,0,0,0,0,0,6,6,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.1301,1,2005,0,1,0,0,1,1,1,4,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.1309,1,2005,0,2,0,0,8,0,2,12,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,26.9999,1,2005,0,5,0,1,17,4,8,35,"-73.961885","40.808286","26","stem"
"Columbia University in the City of New York",190150,27.0101,1,2005,0,0,0,1,5,0,2,8,"-73.961885","40.808286","27","stem"
"Columbia University in the City of New York",190150,27.0301,1,2005,0,0,0,0,0,0,0,0,"-73.961885","40.808286","27","stem"
"Columbia University in the City of New York",190150,27.0501,1,2005,0,0,0,0,0,0,6,6,"-73.961885","40.808286","27","stem"
